"","DateTime","USAF","CloudHeight","Temperature.C","Dewpoint.C","SeaLevelPressure.HPA","RelativeHumidity"
"393",2010-09-05 06:00:00,633300,900,17,15.4,1027.7,90
"394",2010-09-05 09:00:00,633300,22000,22.2,14,1026.8,60
"395",2010-09-05 12:00:00,633300,900,22.6,12.2,1024.3,52
"396",2010-09-06 03:00:00,633300,4500,16,14.7,1027.2,92
"397",2010-09-06 06:00:00,633300,4500,17.8,16.5,1028.6,92
"398",2010-09-07 03:00:00,633300,900,14,12.7,1026.6,92
"399",2010-09-07 06:00:00,633300,900,16.2,12.8,1028.4,80
"400",2010-09-07 09:00:00,633300,4500,19.4,14.4,1028,73
"401",2010-09-07 12:00:00,633300,900,21.4,14.6,1025.6,65
"402",2010-09-08 03:00:00,633300,22000,14.2,13.7,1027.5,97
"403",2010-09-08 06:00:00,633300,4500,18,14.9,1028.1,82
"404",2010-09-08 09:00:00,633300,22000,22,14.5,1028.1,62
"405",2010-09-08 12:00:00,633300,900,23.6,15.2,9999.9,59
"406",2010-09-09 03:00:00,633300,2400,12.4,10.3,1023.2,87
"407",2010-09-09 06:00:00,633300,1800,17.8,13.6,1028.3,76
"408",2010-09-09 09:00:00,633300,22000,22,12.5,1027.5,55
"409",2010-09-10 03:00:00,633300,22000,12.6,11.7,1026.7,94
"410",2010-09-10 06:00:00,633300,22000,17.4,14.9,1026.6,85
"411",2010-09-10 12:00:00,633300,15,24.6,6.3,1022.8,31
"412",2010-09-11 06:00:00,633300,22000,17.4,12.2,1026.6,72
"413",2010-09-11 09:00:00,633300,4500,21,13.1,1026.2,61
"414",2010-09-11 12:00:00,633300,420,13.4,9.6,1024.6,78
"415",2010-09-12 03:00:00,633300,22000,10.6,9.6,1026.7,94
"416",2010-09-12 06:00:00,633300,1800,17.2,13.6,1027.5,79
"417",2010-09-12 09:00:00,633300,22000,21.2,12.8,1026.7,59
"418",2010-09-12 12:00:00,633300,22000,23.8,9.8,1024.5,41
"419",2010-09-12 15:00:00,633300,900,19.2,10.7,1024.6,58
"420",2010-09-13 03:00:00,633300,4500,12.6,11.3,1026.3,92
"421",2010-09-13 06:00:00,633300,22000,19.2,12.6,1027.6,66
"422",2010-09-13 09:00:00,633300,22000,22.8,11.9,1026.7,50
"423",2010-09-13 12:00:00,633300,22000,23.8,9.5,1024.7,40
"424",2010-09-14 03:00:00,633300,22000,12,10.3,1025.5,89
"425",2010-09-14 06:00:00,633300,22000,17.8,11.7,1027.1,68
"426",2010-09-15 03:00:00,633300,22000,12.6,12.4,1025.6,99
"427",2010-09-15 06:00:00,633300,600,17,15,1027.3,88
"428",2010-09-15 12:00:00,633300,4500,21.6,12.5,1024.3,56
"429",2010-09-15 15:00:00,633300,4500,21.4,9.3,1024.6,46
"430",2010-09-16 06:00:00,633300,600,16.8,14.4,1027.7,86
"431",2010-09-16 09:00:00,633300,600,17.4,13.9,1026.8,80
"432",2010-09-16 12:00:00,633300,900,21.8,11,1024.5,50
"433",2010-09-17 03:00:00,633300,22000,10.6,9.9,1028,95
"434",2010-09-17 06:00:00,633300,4500,18,12.9,1029.4,72
"435",2010-09-17 09:00:00,633300,4500,20.4,9.3,1028.6,49
"436",2010-09-17 12:00:00,633300,22000,23.2,7.8,1025.8,37
"437",2010-09-18 03:00:00,633300,22000,10.8,9.6,1026.6,92
"438",2010-09-18 12:00:00,633300,900,22.8,7.6,1024.2,38
"439",2010-09-19 12:00:00,633300,22000,22.8,7.6,1023,38
"440",2010-09-20 03:00:00,633300,22000,10.8,9.2,1025.6,90
"441",2010-09-20 06:00:00,633300,22000,18.6,10.7,1026.7,60
"442",2010-09-20 09:00:00,633300,22000,23.4,5.2,1025.8,31
"443",2010-09-20 12:00:00,633300,22000,23.8,4.2,1024.3,28
"444",2010-09-21 03:00:00,633300,22000,9.6,5.1,1025.1,74
"445",2010-09-22 03:00:00,633300,15,13.6,12.4,1025.4,92
"446",2010-09-22 06:00:00,633300,540,15,11.7,1027.9,81
"447",2010-09-22 15:00:00,633300,22000,18.8,10.7,1024.5,59
"448",2010-09-23 03:00:00,633300,22000,9.9,6.7,1026.7,80
"449",2010-09-23 06:00:00,633300,22000,18.4,9.1,1027.7,55
"450",2010-09-23 09:00:00,633300,22000,20.8,7.5,1027.2,42
"451",2010-09-23 12:00:00,633300,4500,20.8,7.5,1025.2,42
"452",2010-09-24 03:00:00,633300,22000,9.6,4.1,1026.7,69
"453",2010-09-24 06:00:00,633300,22000,18.4,4.7,1026.9,40
"454",2010-09-25 03:00:00,633300,22000,12.6,10.3,1026.4,86
"455",2010-09-25 09:00:00,633300,22000,21.2,11,1026.9,52
"456",2010-09-25 12:00:00,633300,22000,24.4,6.8,1025.1,32
"457",2010-09-25 15:00:00,633300,22000,20.1,11.6,1025.5,58
"458",2010-09-26 03:00:00,633300,22000,12.6,10.3,1027.3,86
"459",2010-09-26 06:00:00,633300,22000,19.2,10.7,1029,58
"460",2010-09-26 12:00:00,633300,22000,22.2,8.5,1026.9,42
"461",2010-09-27 03:00:00,633300,22000,11.8,8.5,1028.5,80
"462",2010-09-27 06:00:00,633300,22000,20,5.6,1029.8,39
"463",2010-09-27 09:00:00,633300,22000,23,4.7,1028.9,30
"464",2010-09-28 03:00:00,633300,900,12.2,4.5,1026.8,59
"465",2010-09-28 06:00:00,633300,22000,20,3,1027.9,32
"466",2010-09-28 09:00:00,633300,22000,22.6,12.5,1027.3,53
"467",2010-09-28 12:00:00,633300,22000,23.2,1.9,1025.5,25
"468",2010-09-28 15:00:00,633300,22000,20,3,1025.4,32
"469",2010-09-29 03:00:00,633300,22000,9.8,4.6,1025.8,70
"470",2010-09-29 06:00:00,633300,22000,19,10.7,1026.4,59
"471",2010-09-29 09:00:00,633300,22000,21.6,6.6,1026,38
"472",2010-09-29 12:00:00,633300,900,22.8,7.6,1024.3,38
"473",2010-09-30 03:00:00,633300,22000,12.8,11.3,1026.4,91
"474",2010-09-30 06:00:00,633300,22000,19,10.4,1027.7,57
"475",2010-09-30 12:00:00,633300,22000,22.8,9.8,1024.6,44
"476",2010-10-01 06:00:00,633300,22000,18.6,10.7,1027.6,60
"477",2010-10-01 09:00:00,633300,22000,22.4,8.1,1026.7,40
"478",2010-10-01 12:00:00,633300,22000,23,7.6,1024.3,37
"479",2010-10-01 15:00:00,633300,22000,20.8,9.3,1024.7,48
"480",2010-10-02 03:00:00,633300,22000,12.6,3.7,1026.4,55
"481",2010-10-02 06:00:00,633300,22000,19.6,3.6,9999.9,35
"482",2010-10-02 09:00:00,633300,22000,22.6,3.6,1027.2,29
"483",2010-10-03 03:00:00,633300,22000,9.4,4.1,1026.9,69
"484",2010-10-03 12:00:00,633300,22000,23.6,6.1,1025,32
"485",2010-10-04 03:00:00,633300,900,13.2,11.3,1027.3,88
"486",2010-10-04 06:00:00,633300,22000,19.2,10.7,1028.6,58
"487",2010-10-04 09:00:00,633300,22000,22,10.6,1027.3,48
"488",2010-10-04 12:00:00,633300,900,23.8,11.2,1025.5,45
"489",2010-10-04 15:00:00,633300,22000,19.4,10.4,1025.6,56
"490",2010-10-05 03:00:00,633300,22000,14.4,13.7,1026.8,96
"491",2010-10-05 06:00:00,633300,22000,19.6,14,1028.1,70
"492",2010-10-05 09:00:00,633300,15,22,11,1027.7,50
"493",2010-10-06 03:00:00,633300,22000,12.6,11.7,1027.2,94
"494",2010-10-06 06:00:00,633300,22000,19.6,8.8,1029.2,50
"495",2010-10-06 09:00:00,633300,22000,22.4,8.1,1027.9,40
"496",2010-10-06 12:00:00,633300,22000,22.8,9.8,1025.5,44
"497",2010-10-06 15:00:00,633300,22000,20.2,10,1025.6,52
"498",2010-10-07 03:00:00,633300,22000,11.6,10.3,1028,92
"499",2010-10-07 06:00:00,633300,22000,19.6,12.3,1029.7,63
"500",2010-10-07 12:00:00,633300,22000,22,10.6,1026.8,48
"501",2010-10-08 03:00:00,633300,22000,13.4,11.3,1028.4,87
"502",2010-10-08 06:00:00,633300,22000,20,11.6,1030.1,58
"503",2010-10-08 09:00:00,633300,22000,23.4,1.9,1029,24
"504",2010-10-09 03:00:00,633300,22000,11,7.4,1028.4,78
"505",2010-10-09 06:00:00,633300,22000,21,9.3,1029.4,47
"506",2010-10-12 06:00:00,633300,22000,20.8,2.5,1030.5,30
"507",2010-10-13 06:00:00,633300,22000,21.2,6.6,1029.2,39
"508",2010-10-13 09:00:00,633300,22000,23.6,4.2,1028.4,28
"509",2010-10-13 12:00:00,633300,22000,24.2,4.2,1026.4,27
"510",2010-10-14 03:00:00,633300,22000,11.2,10.8,1028.1,97
"511",2010-10-14 12:00:00,633300,900,19.4,10.7,1026.6,57
"512",2010-10-15 06:00:00,633300,22000,19.4,3.6,1028.4,35
"513",2010-10-15 09:00:00,633300,22000,21.8,4.2,1027.3,32
"514",2010-10-15 12:00:00,633300,22000,23,5.2,1025.1,32
"515",2010-10-16 00:00:00,633300,22000,13.8,6.7,1027.1,62
"516",2010-10-16 03:00:00,633300,22000,13.8,6.7,1027.1,62
"517",2010-10-16 06:00:00,633300,22000,20.2,5.6,1028.4,38
"518",2010-10-16 09:00:00,633300,22000,22.2,6.1,1027.9,35
"519",2010-10-16 12:00:00,633300,22000,23,5.2,1026,32
"520",2010-10-16 15:00:00,633300,22000,20,7.5,1026.6,44
"521",2010-10-17 03:00:00,633300,22000,11.2,6.9,1027.2,75
"522",2010-10-17 09:00:00,633300,22000,22.4,8.5,1026.8,41
"523",2010-10-17 12:00:00,633300,22000,22.8,8.4,1025.1,40
"524",2010-10-18 06:00:00,633300,22000,20.4,5.1,1028,37
"525",2010-10-18 12:00:00,633300,22000,23.4,5.2,1024.6,31
"526",2010-10-19 03:00:00,633300,22000,9.8,4.6,1026.2,70
"527",2010-10-19 06:00:00,633300,22000,20,5.6,1027.5,39
"528",2010-10-19 12:00:00,633300,22000,22.6,9.7,1024.9,44
"529",2010-10-19 15:00:00,633300,22000,18.8,7.1,1025.1,47
"530",2010-10-20 03:00:00,633300,22000,12,8.9,1026.7,81
"531",2010-10-20 06:00:00,633300,22000,18.6,6.6,1028.4,46
"532",2010-10-20 09:00:00,633300,22000,21.2,4.2,1027.5,33
"533",2010-10-20 12:00:00,633300,22000,21.6,4.2,1026,32
"534",2010-10-20 21:00:00,633300,22000,8.8,3.5,1028,69
"535",2010-10-21 09:00:00,633300,22000,21.8,3.6,1028.3,30
"536",2010-10-21 12:00:00,633300,22000,22.4,2.5,1025.5,27
"537",2010-10-22 03:00:00,633300,22000,12.2,6.5,1026.2,68
"538",2010-10-22 06:00:00,633300,22000,18.6,7.5,1026.9,48
"539",2010-10-22 12:00:00,633300,15,21.8,6.1,1024.5,36
"540",2010-10-23 03:00:00,633300,22000,11.8,10.3,1026.4,91
"541",2010-10-23 06:00:00,633300,22000,18,9.5,1027.5,58
"542",2010-10-23 09:00:00,633300,22000,21.6,8.5,1026.4,43
"543",2010-10-25 06:00:00,633300,22000,18.8,4.2,9999.9,38
"544",2010-10-25 09:00:00,633300,22000,22,3.6,1026.4,30
"545",2010-10-25 12:00:00,633300,22000,23,2.5,1024.6,26
"546",2010-10-26 03:00:00,633300,22000,11.8,8.5,1026.6,80
"547",2010-10-26 06:00:00,633300,22000,18.2,5.2,1028.4,42
"548",2010-10-26 09:00:00,633300,22000,21.6,4.2,1027.6,32
"549",2010-10-27 06:00:00,633300,22000,18,7.5,1028.3,50
"550",2010-10-27 09:00:00,633300,22000,20.6,7.1,1028,42
"551",2010-10-27 12:00:00,633300,22000,21.4,4.8,1005.6,34
"552",2010-10-28 06:00:00,633300,22000,18,5.2,1027.7,43
"553",2010-10-28 12:00:00,633300,22000,20.8,4.6,1025.5,35
"554",2010-10-29 03:00:00,633300,22000,11,5.8,1027.1,70
"555",2010-10-29 06:00:00,633300,22000,17.8,4.3,1027.6,41
"556",2010-10-29 09:00:00,633300,22000,22.8,4.6,1027.2,31
"557",2010-10-29 12:00:00,633300,22000,23,5.2,1025.4,32
"558",2010-10-30 03:00:00,633300,22000,12,6.5,1028.4,69
"559",2010-10-30 06:00:00,633300,22000,17.6,7.5,1029.7,52
"560",2010-10-30 12:00:00,633300,22000,22.2,6.1,1027.3,35
"561",2010-10-31 03:00:00,633300,22000,12,6.5,1029.4,69
"562",2010-10-31 06:00:00,633300,22000,18.2,5.2,1027.7,42
"563",2010-10-31 12:00:00,633300,22000,23,1.9,1027.5,25
"564",2010-11-01 03:00:00,633300,22000,11.2,3,1028.4,57
"565",2010-11-01 06:00:00,633300,22000,18,2.6,1028.6,36
"566",2010-11-01 12:00:00,633300,22000,22.4,0,1024.9,23
"567",2010-11-02 03:00:00,633300,22000,9.4,2.9,1025.1,64
"568",2010-11-02 06:00:00,633300,22000,17.8,2.6,1026.2,36
"569",2010-11-02 09:00:00,633300,22000,20.8,-0.6,1025.6,24
"570",2010-11-02 12:00:00,633300,22000,22.8,2.5,1023.3,26
"571",2010-11-03 06:00:00,633300,22000,17.4,3.2,1027.2,39
"572",2010-11-04 09:00:00,633300,22000,20,3,1029,32
"573",2010-11-04 12:00:00,633300,22000,21.2,4.6,1027.2,34
"574",2010-11-05 06:00:00,633300,22000,16.6,8.7,1030.2,60
"575",2010-11-05 09:00:00,633300,22000,19.6,6.1,1029.2,41
"576",2010-11-06 03:00:00,633300,22000,10.8,7.4,1027.6,80
"577",2010-11-06 06:00:00,633300,22000,16.2,7,1028.1,54
"578",2010-11-06 12:00:00,633300,22000,20.4,4.6,1025,35
"579",2010-11-07 03:00:00,633300,22000,10.2,4.1,1025.9,66
"580",2010-11-07 06:00:00,633300,22000,16.8,3.8,1026.4,42
"581",2010-11-07 09:00:00,633300,22000,20.2,3,1025.2,32
"582",2010-11-07 12:00:00,633300,22000,21.2,4.6,1023.7,34
"583",2010-11-08 03:00:00,633300,22000,11,3.6,1026.2,60
"584",2010-11-08 06:00:00,633300,22000,17.6,3.8,1027.1,40
"585",2010-11-08 09:00:00,633300,22000,21,4.6,1026.6,34
"586",2010-11-08 12:00:00,633300,22000,21.8,6.1,1025.5,36
"587",2010-11-09 06:00:00,633300,22000,16.4,7,1027.2,54
"588",2010-11-09 09:00:00,633300,22000,20.4,3.6,1026.9,33
"589",2010-11-09 12:00:00,633300,22000,21.4,7.1,1025.5,40
"590",2010-11-10 12:00:00,633300,22000,21.4,4.2,1027.7,32
"591",2010-11-11 03:00:00,633300,22000,12,6.5,1028.9,69
"592",2010-11-11 06:00:00,633300,22000,17.4,6.2,1029.2,48
"593",2010-11-11 09:00:00,633300,22000,19.8,6.1,1028.1,41
"594",2010-11-11 12:00:00,633300,22000,21.2,6.6,1026.2,39
"595",2010-11-12 03:00:00,633300,22000,11.8,8.5,1024.2,80
"596",2010-11-12 06:00:00,633300,22000,16.4,9.1,1024.9,62
"597",2010-11-12 09:00:00,633300,22000,20.6,9.3,1025.5,48
"598",2010-11-12 12:00:00,633300,22000,21,7.1,1022.4,41
"599",2010-11-13 03:00:00,633300,900,13,9.6,1023.7,80
"600",2010-11-13 06:00:00,633300,4500,16.8,10.3,1024.9,66
"601",2010-11-14 03:00:00,633300,22000,11,8.9,1027.3,87
"602",2010-11-14 06:00:00,633300,22000,18.8,8.8,1028.9,52
"603",2010-11-14 09:00:00,633300,22000,21.8,6.1,1027.5,36
"604",2010-11-14 12:00:00,633300,22000,22.2,8.5,1025.8,42
"605",2010-11-15 03:00:00,633300,22000,11.4,6.9,1028.6,74
"606",2010-11-15 06:00:00,633300,22000,19.2,5.6,1030.3,41
"607",2010-11-15 12:00:00,633300,22000,22,3.6,1027.3,30
"608",2010-11-16 03:00:00,633300,22000,12.2,6.9,1026.9,70
"609",2010-11-16 06:00:00,633300,22000,17.8,5.2,1028,43
"610",2010-11-16 12:00:00,633300,22000,22,6.1,1024.6,36
"611",2010-11-17 03:00:00,633300,22000,11.4,4.9,1024.7,64
"612",2010-11-17 06:00:00,633300,22000,17.4,3.8,1026.3,40
"613",2010-11-17 09:00:00,633300,22000,20.4,5.1,1025.5,37
"614",2010-11-17 12:00:00,633300,22000,22,5.7,1023,35
"615",2010-11-18 03:00:00,633300,22000,12.2,4.2,1025.5,58
"616",2010-11-18 06:00:00,633300,22000,19.2,3.6,1027.2,36
"617",2010-11-18 09:00:00,633300,22000,19.2,4.2,1026.4,37
"618",2010-11-18 12:00:00,633300,22000,20.8,4.6,1024.6,35
"619",2010-11-19 03:00:00,633300,22000,12.6,1.2,1025.9,46
"620",2010-11-19 06:00:00,633300,22000,15.2,5.2,1028,51
"621",2010-11-19 09:00:00,633300,22000,18.8,-4,1028.1,21
"622",2010-11-19 12:00:00,633300,22000,20.6,2.5,1026.6,30
"623",2010-11-20 03:00:00,633300,22000,13.2,-6.3,1026.2,25
"624",2010-11-20 06:00:00,633300,22000,20.8,-10.5,1027.5,11
"625",2010-11-20 09:00:00,633300,22000,23.8,-4.8,1026.2,15
"626",2010-11-20 12:00:00,633300,22000,23,2.5,1023.8,26
"627",2010-11-21 03:00:00,633300,22000,10.6,5.3,1025.8,70
"628",2010-11-21 06:00:00,633300,22000,19.2,6.6,1026.6,44
"629",2010-11-21 09:00:00,633300,22000,21,4.6,1024.1,34
"630",2010-11-21 12:00:00,633300,22000,24,6.8,1022,33
"631",2010-11-22 03:00:00,633300,22000,11,5.3,1023.2,68
"632",2010-11-22 06:00:00,633300,22000,20,0.6,9999.9,27
"633",2010-11-22 12:00:00,633300,600,21.2,6.6,1021.2,39
"634",2010-11-23 03:00:00,633300,22000,10.8,7.4,1023.2,80
"635",2010-11-23 09:00:00,633300,22000,21.2,8.9,1023.9,45
"636",2010-11-23 12:00:00,633300,15,21.2,9.3,1021.5,47
"637",2010-11-24 03:00:00,633300,22000,10.6,8.9,1024.9,89
"638",2010-11-24 06:00:00,633300,22000,16.8,8.7,1026.4,59
"639",2010-11-24 09:00:00,633300,22000,20.6,9.7,1026,50
"640",2010-11-24 12:00:00,633300,660,21.4,10.6,1023.8,50
"641",2010-11-25 03:00:00,633300,22000,12,8.1,1026.3,77
"642",2010-11-25 06:00:00,633300,22000,17.8,9.5,1027.3,58
"643",2010-11-25 12:00:00,633300,22000,19.8,10,1024.9,53
"644",2010-11-26 03:00:00,633300,22000,11.6,8.5,1026.2,81
"645",2010-11-26 06:00:00,633300,22000,19,8.4,1027.5,50
"646",2010-11-26 09:00:00,633300,22000,21.4,8.9,1026.8,45
"647",2010-11-26 12:00:00,633300,22000,21.4,7.1,1025,40
"648",2010-11-27 03:00:00,633300,22000,11,7.4,1025.8,78
"649",2010-11-27 06:00:00,633300,22000,17,8.3,1027.1,57
"650",2010-11-27 09:00:00,633300,22000,19.2,6.1,1026.8,42
"651",2010-11-27 12:00:00,633300,22000,20.2,5.6,1025.1,38
"652",2010-11-28 03:00:00,633300,22000,9.8,6.3,1025.4,79
"653",2010-11-28 06:00:00,633300,22000,15,5.8,1026.4,54
"654",2010-11-28 12:00:00,633300,22000,19.6,3,1024.6,33
"655",2010-11-29 03:00:00,633300,22000,9,3.5,1025.9,68
"656",2010-11-29 06:00:00,633300,22000,15.2,3.4,1027.5,45
"657",2010-11-29 09:00:00,633300,22000,18.6,2,1025.9,33
"658",2010-11-29 12:00:00,633300,22000,20.8,4.6,1023.7,35
"659",2010-11-30 06:00:00,633300,22000,15.4,4.8,1026.7,49
"660",2010-11-30 12:00:00,633300,22000,21.6,6.1,1023.5,37
"661",2010-12-01 03:00:00,633300,22000,10.2,5.8,1024.5,74
"662",2010-12-01 06:00:00,633300,22000,15,5.3,1026.5,52
"663",2010-12-01 12:00:00,633300,22000,20.2,3,1024.1,32
"664",2010-12-02 03:00:00,633300,22000,10,2.3,1025.1,59
"665",2010-12-02 06:00:00,633300,22000,15.2,2.9,1026.9,44
"666",2010-12-02 09:00:00,633300,22000,18.6,5,1026.7,41
"667",2010-12-02 12:00:00,633300,22000,20.6,-0.6,1024.5,24
"668",2010-12-03 06:00:00,633300,22000,15,0.8,1028.1,38
"669",2010-12-03 12:00:00,633300,22000,21.4,-2.1,1025.2,21
"670",2010-12-04 03:00:00,633300,22000,9,-0.4,1025.8,52
"671",2010-12-04 06:00:00,633300,22000,15.2,-2.4,1027.2,30
"672",2010-12-04 12:00:00,633300,22000,21.2,-5.3,1024.9,16
"673",2010-12-05 03:00:00,633300,22000,8.2,-1,1024.2,52
"674",2010-12-05 06:00:00,633300,22000,15.4,-0.7,1025,33
"675",2010-12-05 09:00:00,633300,22000,21.4,-1.3,1023.7,22
"676",2010-12-05 12:00:00,633300,22000,22.2,0,1021.6,23
"677",2010-12-06 03:00:00,633300,22000,8.4,-1.8,1022.5,49
"678",2010-12-06 06:00:00,633300,22000,17,1,1023.5,34
"679",2010-12-06 12:00:00,633300,22000,23.8,-0.8,1020.5,20
"680",2010-12-07 03:00:00,633300,4500,10.4,1,1020.9,52
"681",2010-12-07 06:00:00,633300,4500,16,1.7,1025,38
"682",2010-12-07 09:00:00,633300,1800,22.6,3,1024.1,28
"683",2010-12-07 12:00:00,633300,22000,22.2,0.7,1022.2,24
"684",2010-12-08 03:00:00,633300,22000,10.4,4.1,1024.6,65
"685",2010-12-14 06:00:00,633300,900,13.6,10.7,9999.9,83
"686",2010-12-14 09:00:00,633300,30,17.4,9.9,1027.9,61
"687",2010-12-14 12:00:00,633300,22000,19,9.1,1025.2,53
"688",2010-12-15 03:00:00,633300,22000,11,9.2,1026.8,89
"689",2010-12-15 06:00:00,633300,22000,14.4,10.3,1027.5,76
"690",2010-12-15 09:00:00,633300,22000,17.6,8.3,1026.9,54
"691",2010-12-16 03:00:00,633300,22000,10.2,1.7,1026.8,56
"692",2010-12-16 06:00:00,633300,22000,17.2,1,1028.3,34
"693",2010-12-16 09:00:00,633300,22000,20,0.1,1027.7,26
"694",2010-12-16 12:00:00,633300,22000,20.4,3,1025.2,32
"695",2010-12-17 03:00:00,633300,22000,8.6,2.9,1026.7,67
"696",2010-12-17 06:00:00,633300,22000,15.6,2.9,1027.3,43
"697",2010-12-17 09:00:00,633300,22000,19.4,0.8,1026.4,29
"698",2010-12-17 12:00:00,633300,22000,21.2,1.9,1024.1,28
"699",2010-12-18 06:00:00,633300,22000,16.8,-4.2,1026.7,23
"700",2010-12-18 12:00:00,633300,22000,22.2,-3,1024.1,18
"701",2010-12-19 03:00:00,633300,22000,10.4,-5.2,1024.5,33
"702",2010-12-19 06:00:00,633300,22000,17.8,-7.4,1026,17
"703",2010-12-20 03:00:00,633300,22000,8.2,1,1025.2,60
"704",2010-12-20 06:00:00,633300,22000,13,1.2,1026.4,45
"705",2010-12-20 09:00:00,633300,22000,16.4,-0.7,1025.9,31
"706",2010-12-20 12:00:00,633300,22000,18.2,2,1023.8,34
"707",2010-12-21 06:00:00,633300,22000,12.8,3.7,1027.5,54
"708",2010-12-21 09:00:00,633300,22000,16,4.8,1027.3,47
"709",2010-12-21 12:00:00,633300,22000,18.8,4.7,1025.5,39
"710",2010-12-22 06:00:00,633300,22000,14.4,6.2,1027.6,58
"711",2010-12-22 12:00:00,633300,22000,21,4.2,1025,33
"712",2010-12-23 03:00:00,633300,22000,9.4,0.4,1025,53
"713",2010-12-23 06:00:00,633300,22000,17.6,-0.4,1026.3,30
"714",2010-12-23 09:00:00,633300,22000,20.8,-0.6,1025.2,24
"715",2010-12-23 12:00:00,633300,22000,21.4,1.2,1023.2,26
"716",2010-12-24 03:00:00,633300,22000,10,6.3,1024.9,78
"717",2010-12-24 06:00:00,633300,22000,15.4,5.3,1026.4,51
"718",2010-12-24 12:00:00,633300,22000,21.6,4.6,1023.7,33
"719",2010-12-25 03:00:00,633300,22000,7.8,4,1025.8,77
"720",2010-12-25 06:00:00,633300,22000,16,4.8,1026.8,47
"721",2010-12-25 09:00:00,633300,22000,21.6,6.1,1025.8,37
"722",2010-12-25 12:00:00,633300,22000,21.6,6.6,1023.4,38
"723",2010-12-26 03:00:00,633300,22000,9.2,6.3,1025.5,82
"724",2010-12-26 06:00:00,633300,22000,16,6.6,1026.7,54
"725",2010-12-26 09:00:00,633300,22000,20.4,3,1025.1,32
"726",2010-12-26 12:00:00,633300,22000,21.2,6.6,1023,39
"727",2010-12-27 03:00:00,633300,22000,9,7.6,1023.5,91
"728",2010-12-27 06:00:00,633300,22000,12.6,9.6,1024.6,82
"729",2010-12-27 12:00:00,633300,22000,18,9.5,1021.5,58
"730",2010-12-28 03:00:00,633300,22000,10.4,7.8,1023.5,84
"731",2010-12-28 06:00:00,633300,22000,16.6,8.3,1024.7,58
"732",2010-12-28 12:00:00,633300,22000,20.2,8,1021.2,45
"733",2010-12-29 03:00:00,633300,22000,10.6,5.8,1024.7,72
"734",2010-12-29 06:00:00,633300,22000,15.6,7.5,1025.8,59
"735",2010-12-29 09:00:00,633300,22000,21.6,4.2,1024.3,32
"736",2010-12-29 12:00:00,633300,22000,22.4,8.1,1021.6,40
"737",2010-12-30 06:00:00,633300,22000,17,8.3,1026.4,57
"738",2010-12-31 12:00:00,633300,22000,18.8,9.1,1024.3,53
"739",2011-01-02 12:00:00,633300,22000,19.6,10,1022.4,54
"740",2011-01-03 03:00:00,633300,22000,22,10.6,1027.3,48
"741",2011-01-03 06:00:00,633300,22000,16.6,6.6,1025.6,52
"742",2011-01-03 12:00:00,633300,22000,21.4,7.1,1023,40
"743",2011-01-04 03:00:00,633300,22000,9.4,6.3,1024.9,81
"744",2011-01-04 06:00:00,633300,22000,16.6,6.6,1026.4,52
"745",2011-01-04 09:00:00,633300,22000,19.6,8,1025.6,47
"746",2011-01-04 12:00:00,633300,22000,22,6.1,1023.4,36
"747",2011-01-05 03:00:00,633300,22000,10,7.6,1024.9,85
"748",2011-01-05 06:00:00,633300,22000,17,4.3,1025.8,43
"749",2011-01-05 12:00:00,633300,22000,23,5.2,1022.8,32
"750",2011-01-06 03:00:00,633300,22000,8,5.2,1023.8,82
"751",2011-01-06 06:00:00,633300,22000,15.8,4.8,1025.1,48
"752",2011-01-08 06:00:00,633300,22000,14.8,7.9,1020.5,63
"753",2011-01-09 09:00:00,633300,22000,20.2,3,1025.5,32
"754",2011-01-09 12:00:00,633300,22000,21.4,6.6,1023.3,38
"755",2011-01-10 03:00:00,633300,22000,10.6,9.6,1026.7,94
"756",2011-01-10 06:00:00,633300,22000,13.6,9.6,1028.3,77
"757",2011-01-10 12:00:00,633300,660,19.2,8.8,1024.9,51
"758",2011-01-11 03:00:00,633300,15,10,9.6,1026,97
"759",2011-01-11 06:00:00,633300,480,14,10.7,1027.6,81
"760",2011-01-11 09:00:00,633300,22000,17,8.7,1026.7,58
"761",2011-01-13 03:00:00,633300,4500,9.4,8.6,1024.6,95
"762",2011-01-13 06:00:00,633300,22000,15.8,11,1026.4,73
"763",2011-01-13 09:00:00,633300,22000,20.2,3,1025.1,32
"764",2011-01-13 12:00:00,633300,22000,23,2.5,1022.2,26
"765",2011-01-14 03:00:00,633300,4500,9.6,6.3,1024.8,80
"766",2011-01-14 06:00:00,633300,22000,17.6,6.2,1026.4,47
"767",2011-01-14 09:00:00,633300,22000,22.8,2.5,1025.2,26
"768",2011-01-14 12:00:00,633300,22000,22.8,2.5,1025.2,26
"769",2011-01-15 06:00:00,633300,22000,15.6,2.9,1026.4,43
"770",2011-01-15 12:00:00,633300,22000,22.8,7.6,1023.4,38
"771",2011-01-16 03:00:00,633300,22000,11,9.6,1026.2,91
"772",2011-01-16 06:00:00,633300,4500,14,10.7,1027.7,81
"773",2011-01-16 09:00:00,633300,22000,19.2,7.5,1026,47
"774",2011-01-16 12:00:00,633300,4500,19,10.7,1024.6,59
"775",2011-01-17 03:00:00,633300,15,12.4,12,1023.9,97
"776",2011-01-17 06:00:00,633300,600,13.8,12.4,1025.5,91
"777",2011-01-17 09:00:00,633300,15,17,10.6,1025.4,66
"778",2011-01-17 12:00:00,633300,15,17.6,11.5,1021.8,67
